title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘Senior leadership are seriously disengaged.’,Senior Personal Banker,Your colleagues. I developed great relationships with my work mates.,Targets. The sales target are ever increasing and in order to get satisfactory results you have to sacrifice a lot of time and effort to achieve them. Management are never satisfied are constantly demanding more from you with very little reward and incentive.,Recommends working here: No,Rates salary as: Low,3 years ago,Melbourne CBD,3.0,1.0,1.0,1.0,2.0,3.0,1.0
‘You have to buy your own coffee tea and milk. Even a small family business provides that for staff.’,Customer Advisor,The customers and being able to help them make their money work harder for them,Forced to make sales and reach un reachable targets. Treated like school kids. Upskill is teaching yourself new skills to take on more roles but with no benefits. Work harder but no pay increase.,Recommends working here: No,Rates salary as: Low,3 years ago,"Port Douglas, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0
‘Disappointing’,Change Manager,Learning about the Banking industry,Disorganized management and project planning.,Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne City, VIC, Australia",3.0,3.0,1.0,1.0,3.0,5.0,2.0
"‘Good place to work with good people, but it can be frustrating how scattered the processes are.’",Team Lead,Real focus on people and career development.,Often surprising how badly organised everything is.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,3.0,2.0,3.0,4.0
‘OK if you can put up with micromanagement’,Business Analyst,"Good conditions and good enterprise agreeement
Modern buildings","Poor IT and technology systems
Lack of a flat management structure, too many layers of management",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,2.0,3.0,3.0,4.0,3.0,3.0
‘I was the 8th person that has managed this hub in the last 5 years. Two of the last 4 left with stress leave and I lasted longer than any of the last 8. There is not enough room for me to tell you how awful this experience was’,Branch Manager,Helping customers with their dreams,Managing three branches as well as all loan applications in those three branches,Recommends working here: No,Rates salary as: Low,2 years ago,"Parkes, New South Wales, Australia",3.0,1.0,1.0,1.0,1.0,4.0,1.0
‘A great place to work when the right people are in the right job.’,Consultant,"Work life balance provided you've got a good \""leader\"" and not a \""boss\"" which there are many of. Bosses that is.","Managing the \""game\"" and short sighted views that don't benefit customers let alone the people who service them.",Recommends working here: Yes,Rates salary as: Average,3 years ago,"Docklands, VIC",3.0,5.0,4.0,1.0,4.0,2.0,4.0
"‘Overall good environment to work in, would love to work with NAB again.’",Project Manager,"Well renumerated, supportive management.",IT system support and service desk was difficult to achieve fast results.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,4.0,2.0,3.0,3.0
‘My best experience so far in my entire IT career.’,Analyst Programmer,"People, Culture and Benefits",Lengthy processes takes up most of your time,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne CBD, Victoria, Australia",4.0,3.0,4.0,4.0,4.0,4.0,5.0
‘Not worth the headache :/’,Helpdesk Operator,Pay is alright. One RDO a month which was good,"No Career progression, felt like management were not supportive if you wanted to progress into a different role. Upskilled me and didn't increase my pay. Unrealistic expectations. Was depressing being in a negative working environment where no one is happy in their job :(",Recommends working here: No,Rates salary as: Average,2 years ago,"Knoxfield VIC, Australia",2.0,2.0,1.0,1.0,2.0,2.0,2.0
"‘Good to learn, not to grow.’",Marketing Role,The people I worked with were great.,"Constant change, lots of policy, office politics.",Recommends working here: No,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",1.0,3.0,1.0,1.0,2.0,3.0,1.0
‘Lot to be changed’,Analyst,Good team and colleagues. Flexibility to work,Poor Management and non-work life balance,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",3.0,1.0,2.0,1.0,3.0,2.0,3.0
‘Bad move to work for nab in the first place. Place is just what royal commission has said. ’,Branch Supervisor,Some of the co workers are good,Management is very poor and corrupted ,Recommends working here: No,Rates salary as: Low,3 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,1.0,1.0
"‘Nab used to be a great place to work, in recent years though all workers rights, experiences have been stripped and you must comply with being a mindless Nab robot.’",People Leader,Its a job at a bank.,You have to be a Nab robot. You aren't allowed to have an opinion and every second of your day has to be recorded. So much middle management wasting so much money and they would do anything to protect their job and step down on anyone below them to do that. You don't get you own desk anymore. Leave yourself and your personality at there door as it isn't welcome at Nab.,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Soul crushing abys’,Nab Retail,Resigning and never goin back,Not letting it get to you,Recommends working here: No,Rates salary as: Low,2 years ago,"QLD, Australia",3.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Good company to work for over 30 years but they have serious lost their way in the past 5 - 8 years. Staff morale is currently at an all time low and an organisational loss of focus on what's important to staff and their customers’,Business Banking,"Reasonable salary, employee assistance program, good people overall to work with","Inflexible management, ageist, and often promote by gender rather than best qualified to meet diversity targets.",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",2.0,3.0,1.0,2.0,1.0,2.0,2.0
"‘Worked very hard, learnt alot and made some good friends along the way’",Project Manager,The people i worked with were outstanding.  knowledgeable and good fun to work with.,The old management team and senior management team in technology were slow to make decisions and were often the roadblock to completing projects.  I hear a new team is now in place which would be a good thing,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,4.0,2.0,3.0,3.0,4.0
‘People and culture is outstanding’,Franchise Banking,Abundant opportunity for career advancement.,Sometimes overriding systems decisions becomes challenging no matter how irrational it is,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,4.0,5.0,4.0,5.0,5.0,5.0
‘Love working here’,Team Member,Fantastic with flexibility and good perks.,Subject to constant change,Recommends working here: Yes,Rates salary as: High,3 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,5.0,4.0,5.0,5.0
‘Processes and Politics before people’,Software Developer,"Staff shares
Staff bank rates","The amount of hoops needed to jump through to get anything done
The culture is terrible",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,3.0,2.0,1.0,3.0,2.0,2.0
‘Worst employer I've ever worked for’,Business Banking Manager,"Colleagues 
Environment
Good people to work with","The managers 
No work life balance",Recommends working here: No,Rates salary as: High,4 years ago,"Docklands, Victoria, Australia",2.0,1.0,4.0,1.0,4.0,4.0,3.0
‘Great working experience’,Analyst,Great workers and company,Nothing much as of this time,Recommends working here: Yes,Rates salary as: High,6 months ago,"Wantirna VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Challenging’,Senior Business Banking Manager,Great management,The systems are terrible,Recommends working here: No,Rates salary as: Average,4 years ago,"Tamworth CBD, New South Wales, Australia",5.0,3.0,2.0,4.0,1.0,4.0,4.0
‘Team leaders are disgusting.’,Registration Officer,Some of the staff,Challenges working with arrogant team leaders & no support to team members.,Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,2.0,1.0,1.0,2.0,1.0,1.0
‘Generally not impressed but happy for money to pay bills with.’,Analyst,"Good employer that recognises the current needs of most people - work life balance and the need for flexibility.

Great employer for the 40,000 who are there",Real focus on promoting women  - which is good in itself - however has made opportunities for males limited.,Recommends working here: No,Rates salary as: Low,4 years ago,,3.0,5.0,3.0,1.0,3.0,1.0,2.0
‘Disappointing.’,Senior Business Analyst,"Modern offices, potential to move departments.","Management under pressure, (their) career focussed instead of team ethic. Poor training provided for my role.",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",2.0,3.0,3.0,1.0,2.0,2.0,1.0
"‘A great company which supports flexibility, diversity and opportunity’",Recruitment Consultant,Supportive environment which supports career development and opportunities for personal and business growth,Communication can be challenging at times,Recommends working here: Yes,Rates salary as: Average,4 years ago,Sydney & Melbourne,5.0,5.0,5.0,4.0,4.0,5.0,5.0
